date,channel,campaign,ad_set,creative,impressions,clicks,spend,conversions,orders,revenue,cogs,returns,returned_value,new_customers,returning_customers,ctr,cvr,aov,cac,roas,profit,funnel_step
2025-11-29,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2885,40,8.48,1,1,42.51,20.46,0,0.0,0,1,0.0139,0.025,42.51,8.48,5.01,13.57,total
2025-11-29,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,1994,31,5.84,2,2,66.67,31.7,0,0.0,0,2,0.0155,0.0645,33.34,2.92,11.42,29.13,total
2025-11-29,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3367,35,8.53,2,2,68.8,37.01,0,0.0,1,1,0.0104,0.0571,34.4,4.26,8.07,23.26,total
2025-11-30,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2688,49,15.85,1,1,44.05,14.84,0,0.0,0,1,0.0182,0.0204,44.05,15.85,2.78,13.36,total
2025-11-30,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,2672,39,13.8,3,3,146.32,56.91,0,0.0,0,3,0.0146,0.0769,48.77,4.6,10.6,75.61,total
2025-11-30,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,2840,102,26.12,2,2,95.65,41.82,0,0.0,1,1,0.0359,0.0196,47.83,13.06,3.66,27.71,total
2025-11-30,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2903,55,16.54,0,0,0.0,0.0,0,0.0,0,0,0.0189,0.0,51.23,,0.0,-16.54,total
2025-11-30,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,3344,51,17.74,3,3,135.66,60.6,0,0.0,2,1,0.0153,0.0588,45.22,5.91,7.65,57.32,total
2025-11-30,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2918,60,22.28,1,1,46.75,21.68,0,0.0,0,1,0.0206,0.0167,46.75,22.28,2.1,2.79,total
2025-11-30,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,3498,49,16.05,0,0,0.0,0.0,0,0.0,0,0,0.014,0.0,42.42,,0.0,-16.05,total
2025-11-30,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,2716,49,17.37,2,2,82.93,45.2,0,0.0,1,1,0.018,0.0408,41.46,8.69,4.77,20.36,total
2025-11-30,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2972,33,10.41,1,1,50.22,19.15,0,0.0,0,1,0.0111,0.0303,50.22,10.41,4.82,20.66,total
2025-11-30,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,2697,68,26.64,1,1,45.55,17.4,0,0.0,0,1,0.0252,0.0147,45.55,26.64,1.71,1.51,total
2025-11-30,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,3110,67,22.02,3,3,155.0,61.28,0,0.0,2,1,0.0215,0.0448,51.67,7.34,7.04,71.7,total
2025-11-30,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,2863,57,21.74,3,3,142.12,57.52,0,0.0,1,2,0.0199,0.0526,47.37,7.25,6.54,62.86,total
2025-11-30,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1678,74,34.9,3,3,213.24,86.96,0,0.0,1,2,0.0441,0.0405,71.08,11.63,6.11,91.38,total
2025-11-30,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,2391,119,57.34,5,5,302.19,111.12,0,0.0,1,4,0.0498,0.042,60.44,11.47,5.27,133.73,total
2025-11-30,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1528,69,36.59,4,4,215.34,99.19,0,0.0,1,3,0.0452,0.058,53.84,9.15,5.89,79.56,total
2025-11-30,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1328,33,19.14,0,0,0.0,0.0,0,0.0,0,0,0.0248,0.0,67.38,,0.0,-19.14,total
2025-11-30,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,934,43,22.5,1,1,60.27,26.34,0,0.0,0,1,0.046,0.0233,60.27,22.5,2.68,11.43,total
2025-11-30,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1604,55,28.41,2,2,128.85,60.05,0,0.0,1,1,0.0343,0.0364,64.43,14.21,4.54,40.39,total
2025-11-30,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1324,46,25.39,4,4,260.34,94.02,0,0.0,2,2,0.0347,0.087,65.09,6.35,10.25,140.93,total
2025-11-30,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1089,39,20.53,2,2,142.17,59.41,0,0.0,0,2,0.0358,0.0513,71.08,10.27,6.92,62.23,total
2025-11-30,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1654,63,32.31,2,2,115.1,40.57,0,0.0,0,2,0.0381,0.0317,57.55,16.16,3.56,42.22,total
2025-11-30,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,2059,78,43.69,9,9,576.37,238.69,0,0.0,4,5,0.0379,0.1154,64.04,4.85,13.19,293.99,total
2025-11-30,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1443,76,40.0,10,10,596.35,176.26,0,0.0,2,8,0.0527,0.1316,59.64,4.0,14.91,380.09,total
2025-11-30,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1533,49,27.36,3,3,191.79,79.57,0,0.0,2,1,0.032,0.0612,63.93,9.12,7.01,84.86,total
2025-11-30,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,969,90,53.2,9,9,433.52,183.71,1,43.35,7,2,0.0929,0.1,48.17,5.91,8.15,153.26,total
2025-11-30,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,868,48,28.44,6,6,291.16,135.95,0,0.0,2,4,0.0553,0.125,48.53,4.74,10.24,126.77,total
2025-11-30,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,619,50,30.29,5,5,277.42,104.19,0,0.0,1,4,0.0808,0.1,55.48,6.06,9.16,142.94,total
2025-11-30,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,829,47,27.58,4,4,167.18,73.55,0,0.0,1,3,0.0567,0.0851,41.8,6.89,6.06,66.05,total
2025-11-30,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,702,32,16.01,4,4,180.97,84.02,0,0.0,1,3,0.0456,0.125,45.24,4.0,11.3,80.94,total
2025-11-30,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,800,42,27.64,7,7,450.37,227.61,0,0.0,3,4,0.0525,0.1667,64.34,3.95,16.29,195.12,total
2025-11-30,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,1091,53,34.98,6,6,339.98,177.73,0,0.0,2,4,0.0486,0.1132,56.66,5.83,9.72,127.27,total
2025-11-30,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,682,71,45.86,6,6,327.15,183.7,0,0.0,2,4,0.1041,0.0845,54.53,7.64,7.13,97.59,total
2025-11-30,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,721,58,40.59,3,3,149.34,71.35,0,0.0,2,1,0.0804,0.0517,49.78,13.53,3.68,37.4,total
2025-11-30,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,935,67,34.48,12,12,631.19,330.6,1,47.34,3,9,0.0717,0.1791,52.6,2.87,18.31,218.77,total
2025-11-30,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,937,56,29.26,8,8,351.54,153.6,0,0.0,2,6,0.0598,0.1429,43.94,3.66,12.01,168.68,total
2025-11-30,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,858,61,37.56,7,7,381.11,198.76,0,0.0,4,3,0.0711,0.1148,54.44,5.37,10.15,144.79,total
2025-11-30,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,2418,30,5.34,0,0,0.0,0.0,0,0.0,0,0,0.0124,0.0,31.98,,0.0,-5.34,total
2025-11-30,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,4392,75,15.34,0,0,0.0,0.0,0,0.0,0,0,0.0171,0.0,38.54,,0.0,-15.34,total
2025-11-30,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,2751,31,5.41,0,0,0.0,0.0,0,0.0,0,0,0.0113,0.0,38.48,,0.0,-5.41,total
2025-11-30,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3404,36,7.0,1,1,25.83,12.87,0,0.0,0,1,0.0106,0.0278,25.83,7.0,3.69,5.96,total
2025-11-30,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,3630,47,10.46,2,2,75.05,40.89,0,0.0,0,2,0.0129,0.0426,37.52,5.23,7.17,23.7,total
2025-11-30,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,4071,64,13.61,2,2,67.65,34.04,0,0.0,1,1,0.0157,0.0312,33.83,6.8,4.97,20.0,total
2025-11-30,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,2338,45,7.43,0,0,0.0,0.0,0,0.0,0,0,0.0192,0.0,39.46,,0.0,-7.43,total
2025-11-30,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,3648,52,10.13,1,1,34.46,17.62,0,0.0,1,0,0.0143,0.0192,34.46,10.13,3.4,6.71,total
2025-11-30,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,3012,56,12.36,1,1,41.3,21.8,0,0.0,0,1,0.0186,0.0179,41.3,12.36,3.34,7.14,total
2025-11-30,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,2750,52,10.27,1,1,34.38,16.94,0,0.0,0,1,0.0189,0.0192,34.38,10.27,3.35,7.17,total
2025-11-30,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,3352,44,9.33,0,0,0.0,0.0,0,0.0,0,0,0.0131,0.0,29.3,,0.0,-9.33,total
2025-11-30,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,4246,69,14.62,1,1,39.38,20.24,0,0.0,0,1,0.0163,0.0145,39.38,14.62,2.69,4.52,total
2025-12-01,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,3218,77,26.27,3,3,148.35,68.61,0,0.0,1,2,0.0239,0.039,49.45,8.76,5.65,53.47,total
2025-12-01,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,2710,81,26.6,2,2,86.62,41.63,0,0.0,1,1,0.0299,0.0247,43.31,13.3,3.26,18.39,total
2025-12-01,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,1751,33,10.9,1,1,40.65,18.89,0,0.0,0,1,0.0188,0.0303,40.65,10.9,3.73,10.86,total
2025-12-01,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2447,35,11.82,2,2,89.28,51.46,0,0.0,1,1,0.0143,0.0571,44.64,5.91,7.55,26.0,total
2025-12-01,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,1396,32,12.26,1,1,44.56,19.58,0,0.0,0,1,0.0229,0.0312,44.56,12.26,3.63,12.72,total
2025-12-01,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,2833,70,25.6,2,2,68.23,34.98,0,0.0,1,1,0.0247,0.0286,34.12,12.8,2.67,7.65,total
2025-12-01,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2140,76,25.37,3,3,148.17,74.44,0,0.0,0,3,0.0355,0.0395,49.39,8.46,5.84,48.36,total
2025-12-01,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,1644,26,9.61,1,1,43.71,20.56,0,0.0,0,1,0.0158,0.0385,43.71,9.61,4.55,13.54,total
2025-12-01,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,2381,45,16.6,1,1,41.15,17.33,0,0.0,0,1,0.0189,0.0222,41.15,16.6,2.48,7.22,total
2025-12-01,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,3239,65,20.13,4,4,169.77,70.75,0,0.0,1,3,0.0201,0.0615,42.44,5.03,8.43,78.89,total
2025-12-01,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,2278,73,19.56,2,2,87.54,40.6,0,0.0,1,1,0.032,0.0274,43.77,9.78,4.48,27.38,total
2025-12-01,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,1663,20,7.45,0,0,0.0,0.0,0,0.0,0,0,0.012,0.0,51.29,,0.0,-7.45,total
2025-12-01,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,2312,92,56.4,4,4,200.53,68.88,0,0.0,1,3,0.0398,0.0435,50.13,14.1,3.56,75.25,total
2025-12-01,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,1183,27,14.12,1,1,51.91,21.8,0,0.0,0,1,0.0228,0.037,51.91,14.12,3.68,15.99,total
2025-12-01,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1833,52,24.82,3,3,186.22,82.85,0,0.0,0,3,0.0284,0.0577,62.07,8.27,7.5,78.55,total
2025-12-01,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,1725,54,30.73,4,4,261.1,111.38,0,0.0,0,4,0.0313,0.0741,65.27,7.68,8.5,118.99,total
2025-12-01,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,2190,81,46.02,3,3,191.25,77.15,0,0.0,1,2,0.037,0.037,63.75,15.34,4.16,68.08,total
2025-12-01,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1832,56,25.82,2,2,139.99,55.59,0,0.0,1,1,0.0306,0.0357,70.0,12.91,5.42,58.58,total
2025-12-01,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1211,39,18.61,4,4,198.01,91.33,0,0.0,3,1,0.0322,0.1026,49.5,4.65,10.64,88.07,total
2025-12-01,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,1863,68,30.59,3,3,157.01,63.1,0,0.0,1,2,0.0365,0.0441,52.34,10.2,5.13,63.32,total
2025-12-01,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1810,89,52.9,4,4,254.15,91.36,0,0.0,3,1,0.0492,0.0449,63.54,13.22,4.8,109.89,total
2025-12-01,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1651,68,28.92,2,2,144.65,53.28,0,0.0,1,1,0.0412,0.0294,72.33,14.46,5.0,62.45,total
2025-12-01,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,2046,104,47.55,7,7,443.85,147.47,0,0.0,2,5,0.0508,0.0673,63.41,6.79,9.33,248.83,total
2025-12-01,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1773,25,13.03,0,0,0.0,0.0,0,0.0,0,0,0.0141,0.0,52.78,,0.0,-13.03,total
2025-12-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,851,70,43.23,7,7,482.57,218.57,0,0.0,2,5,0.0823,0.1,68.94,6.18,11.16,220.77,total
2025-12-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR2,821,54,31.9,4,4,194.13,97.2,0,0.0,1,3,0.0658,0.0741,48.53,7.97,6.09,65.03,total
2025-12-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR1,784,64,26.12,5,5,270.52,113.03,0,0.0,1,4,0.0816,0.0781,54.1,5.22,10.36,131.37,total
2025-12-01,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS2,Amazon_Camp_1_AS2_CR2,835,62,37.04,7,7,415.99,228.08,0,0.0,4,3,0.0743,0.1129,59.43,5.29,11.23,150.87,total
2025-12-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR1,854,79,48.64,9,9,473.45,231.64,0,0.0,3,6,0.0925,0.1139,52.61,5.4,9.73,193.17,total
2025-12-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS1,Amazon_Camp_2_AS1_CR2,789,46,29.93,3,3,181.4,92.41,0,0.0,1,2,0.0583,0.0652,60.47,9.98,6.06,59.06,total
2025-12-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR1,740,62,30.41,6,6,296.75,174.46,0,0.0,1,5,0.0838,0.0968,49.46,5.07,9.76,91.88,total
2025-12-01,Amazon,Amazon_Camp_2,Amazon_Camp_2_AS2,Amazon_Camp_2_AS2_CR2,888,26,11.25,3,3,161.53,79.31,0,0.0,1,2,0.0293,0.1154,53.84,3.75,14.36,70.97,total
2025-12-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR1,1160,49,33.63,5,5,260.01,129.7,0,0.0,2,3,0.0422,0.102,52.0,6.73,7.73,96.68,total
2025-12-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS1,Amazon_Camp_3_AS1_CR2,929,40,23.35,4,4,248.94,136.11,0,0.0,1,3,0.0431,0.1,62.23,5.84,10.66,89.48,total
2025-12-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR1,937,21,13.57,3,3,178.2,76.6,0,0.0,0,3,0.0224,0.1429,59.4,4.52,13.13,88.03,total
2025-12-01,Amazon,Amazon_Camp_3,Amazon_Camp_3_AS2,Amazon_Camp_3_AS2_CR2,841,34,24.95,5,5,260.51,117.13,0,0.0,3,2,0.0404,0.1471,52.1,4.99,10.44,118.43,total
2025-12-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR1,3091,42,6.84,1,1,31.81,17.32,0,0.0,0,1,0.0136,0.0238,31.81,6.84,4.65,7.65,total
2025-12-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS1,TikTok_Camp_1_AS1_CR2,3096,50,9.24,0,0,0.0,0.0,0,0.0,0,0,0.0161,0.0,34.53,,0.0,-9.24,total
2025-12-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR1,1547,16,2.95,0,0,0.0,0.0,0,0.0,0,0,0.0103,0.0,37.19,,0.0,-2.95,total
2025-12-01,TikTok,TikTok_Camp_1,TikTok_Camp_1_AS2,TikTok_Camp_1_AS2_CR2,3969,48,11.19,2,2,70.77,34.82,0,0.0,0,2,0.0121,0.0417,35.38,5.59,6.32,24.76,total
2025-12-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR1,3834,90,22.41,2,2,66.93,30.99,0,0.0,1,1,0.0235,0.0222,33.47,11.21,2.99,13.53,total
2025-12-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS1,TikTok_Camp_2_AS1_CR2,2682,42,8.06,0,0,0.0,0.0,0,0.0,0,0,0.0157,0.0,41.86,,0.0,-8.06,total
2025-12-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR1,3167,89,18.81,1,1,32.69,15.24,0,0.0,1,0,0.0281,0.0112,32.69,18.81,1.74,-1.36,total
2025-12-01,TikTok,TikTok_Camp_2,TikTok_Camp_2_AS2,TikTok_Camp_2_AS2_CR2,2953,25,5.55,0,0,0.0,0.0,0,0.0,0,0,0.0085,0.0,31.22,,0.0,-5.55,total
2025-12-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR1,3031,52,10.85,3,3,105.02,49.01,0,0.0,1,2,0.0172,0.0577,35.01,3.62,9.68,45.16,total
2025-12-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS1,TikTok_Camp_3_AS1_CR2,3359,19,3.75,0,0,0.0,0.0,0,0.0,0,0,0.0057,0.0,39.0,,0.0,-3.75,total
2025-12-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR1,3226,50,11.87,3,3,109.6,55.76,0,0.0,1,2,0.0155,0.06,36.53,3.96,9.23,41.97,total
2025-12-01,TikTok,TikTok_Camp_3,TikTok_Camp_3_AS2,TikTok_Camp_3_AS2_CR2,3306,38,6.62,3,3,104.15,51.75,0,0.0,1,2,0.0115,0.0789,34.72,2.21,15.73,45.78,total
2025-12-02,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR1,2366,54,20.1,3,3,131.48,59.99,0,0.0,1,2,0.0228,0.0556,43.83,6.7,6.54,51.39,total
2025-12-02,Meta,Meta_Camp_1,Meta_Camp_1_AS1,Meta_Camp_1_AS1_CR2,3124,64,21.39,1,1,43.92,16.51,0,0.0,0,1,0.0205,0.0156,43.92,21.39,2.05,6.02,total
2025-12-02,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR1,1295,33,12.01,0,0,0.0,0.0,0,0.0,0,0,0.0255,0.0,44.17,,0.0,-12.01,total
2025-12-02,Meta,Meta_Camp_1,Meta_Camp_1_AS2,Meta_Camp_1_AS2_CR2,2816,70,22.53,3,3,128.11,52.66,0,0.0,2,1,0.0249,0.0429,42.7,7.51,5.69,52.92,total
2025-12-02,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR1,2464,50,14.71,0,0,0.0,0.0,0,0.0,0,0,0.0203,0.0,42.59,,0.0,-14.71,total
2025-12-02,Meta,Meta_Camp_2,Meta_Camp_2_AS1,Meta_Camp_2_AS1_CR2,3291,60,22.2,1,1,43.3,19.56,0,0.0,0,1,0.0182,0.0167,43.3,22.2,1.95,1.54,total
2025-12-02,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR1,2561,53,18.46,3,3,148.82,58.02,0,0.0,0,3,0.0207,0.0566,49.61,6.15,8.06,72.34,total
2025-12-02,Meta,Meta_Camp_2,Meta_Camp_2_AS2,Meta_Camp_2_AS2_CR2,1612,50,17.37,0,0,0.0,0.0,0,0.0,0,0,0.031,0.0,37.43,,0.0,-17.37,total
2025-12-02,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR1,3435,74,28.29,2,2,70.29,33.42,0,0.0,1,1,0.0215,0.027,35.15,14.14,2.48,8.58,total
2025-12-02,Meta,Meta_Camp_3,Meta_Camp_3_AS1,Meta_Camp_3_AS1_CR2,1871,45,14.25,3,3,125.63,47.97,0,0.0,1,2,0.0241,0.0667,41.88,4.75,8.82,63.41,total
2025-12-02,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR1,3898,118,41.27,3,3,149.71,60.7,0,0.0,2,1,0.0303,0.0254,49.9,13.76,3.63,47.74,total
2025-12-02,Meta,Meta_Camp_3,Meta_Camp_3_AS2,Meta_Camp_3_AS2_CR2,1985,27,10.63,0,0,0.0,0.0,0,0.0,0,0,0.0136,0.0,51.21,,0.0,-10.63,total
2025-12-02,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR1,1890,69,31.0,4,4,261.41,116.65,0,0.0,2,2,0.0365,0.058,65.35,7.75,8.43,113.76,total
2025-12-02,Google,Google_Camp_1,Google_Camp_1_AS1,Google_Camp_1_AS1_CR2,2323,82,32.43,4,4,274.14,124.63,0,0.0,1,3,0.0353,0.0488,68.54,8.11,8.45,117.08,total
2025-12-02,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR1,1397,73,33.62,5,5,270.09,98.38,0,0.0,3,2,0.0523,0.0685,54.02,6.72,8.03,138.09,total
2025-12-02,Google,Google_Camp_1,Google_Camp_1_AS2,Google_Camp_1_AS2_CR2,2073,101,48.55,1,1,61.17,34.87,0,0.0,0,1,0.0487,0.0099,61.17,48.55,1.26,-22.25,total
2025-12-02,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR1,1735,38,14.52,2,2,113.81,54.22,0,0.0,1,1,0.0219,0.0526,56.9,7.26,7.84,45.07,total
2025-12-02,Google,Google_Camp_2,Google_Camp_2_AS1,Google_Camp_2_AS1_CR2,1747,51,24.39,6,6,296.41,111.44,0,0.0,2,4,0.0292,0.1176,49.4,4.07,12.15,160.58,total
2025-12-02,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR1,1595,57,26.69,3,3,131.59,35.31,0,0.0,0,3,0.0357,0.0526,43.86,8.9,4.93,69.59,total
2025-12-02,Google,Google_Camp_2,Google_Camp_2_AS2,Google_Camp_2_AS2_CR2,2232,68,33.07,6,6,324.18,142.91,0,0.0,2,4,0.0305,0.0882,54.03,5.51,9.8,148.2,total
2025-12-02,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR1,1827,72,35.05,1,1,50.34,22.59,0,0.0,0,1,0.0394,0.0139,50.34,35.05,1.44,-7.3,total
2025-12-02,Google,Google_Camp_3,Google_Camp_3_AS1,Google_Camp_3_AS1_CR2,1395,56,26.58,4,4,296.55,120.48,0,0.0,1,3,0.0401,0.0714,74.14,6.64,11.16,149.49,total
2025-12-02,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR1,1925,75,36.95,6,6,371.52,141.19,0,0.0,1,5,0.039,0.08,61.92,6.16,10.05,193.38,total
2025-12-02,Google,Google_Camp_3,Google_Camp_3_AS2,Google_Camp_3_AS2_CR2,1844,71,36.05,4,4,260.19,106.78,0,0.0,1,3,0.0385,0.0563,65.05,9.01,7.22,117.36,total
2025-12-02,Amazon,Amazon_Camp_1,Amazon_Camp_1_AS1,Amazon_Camp_1_AS1_CR1,921,81,44.29,9,9,515.03,232.59,0,0.0,1,8,0.0879,0.1111,57.23,4.92,11.63,238.15,total
